date,institutional,other,individual,foreign,total,ticker
2019.3.31,-28793911450,1103459800,76121432300,-48430980650,0,015760
2019.4.30,-29714032400,2857269850,1.82175E+11,-1.55318E+11,0,015760
2019.5.31,-16095508700,3605686850,1.41013E+11,-1.28523E+11,0,015760
2019.6.30,366440600,2074996550,79699919900,-82141357050,0,015760
2019.7.31,70058441900,-287680100,-63207745850,-6563015950,0,015760
2019.8.31,19045226250,2465031800,25194107100,-46704365150,0,015760
2019.9.30,-12861414500,4285327400,23447671550,-14871584450,0,015760
2019.10.31,8212794600,1874001650,46414816150,-56501612400,0,015760
2019.11.30,2.04914E+11,4113370000,-1.42758E+11,-66269151900,0,015760
2019.12.31,82394812450,6940083300,3969663350,-93304559100,0,015760
2020.1.31,-69752266000,4186916800,1.06654E+11,-41089039050,0,015760
2020.2.29,-49606953350,5257449450,2.01059E+11,-1.5671E+11,0,015760
2020.3.31,-1.43752E+11,11959811200,2.25544E+11,-93751521600,0,015760
2020.4.30,64039957350,6355809050,22311888150,-92707654550,0,015760
2020.5.31,-69917104350,51077400,2.04557E+11,-1.34691E+11,0,015760
2020.6.30,-68701936300,6327672850,2.13923E+11,-1.51549E+11,0,015760
2020.7.31,-24772758500,4813397650,2.94318E+11,-2.74359E+11,0,015760
2020.8.31,72303642050,5927900350,-35669990250,-42561552150,0,015760
2020.9.30,-14519659700,16514183150,21845631750,-23840155200,0,015760
2020.10.31,9753861100,11536320400,14806641100,-36096822600,0,015760
2020.11.30,32164796550,8211323250,40411600350,-80787720150,0,015760
2020.12.31,1.24073E+11,-366493300,-2.12526E+11,88819097950,0,015760
2021.1.31,-3.64417E+11,-16071858450,3.86238E+11,-5748994850,0,015760
2021.2.28,-1.40775E+11,19225181450,1.8634E+11,-64790240050,0,015760
2021.3.31,-1.29319E+11,-1286765100,1.44734E+11,-14127602700,0,015760
2021.4.30,-52719466000,11374082100,41467877800,-122493900,0,015760
2021.5.31,1.58131E+11,1279364450,-90390434250,-69019640500,0,015760
2021.6.30,-773393850,5088320950,1.06375E+11,-1.1069E+11,0,015760
2021.7.31,-45885269750,7494476200,78064010050,-39673216500,0,015760
2021.8.31,-34055446950,3056843500,16294876150,14703727300,0,015760
2021.9.30,-40385847950,5211851000,73334781150,-38160784200,0,015760
2021.10.31,-21086889150,653920400,62056779850,-41623811100,0,015760
2021.11.30,-10685330050,3631976900,17026973800,-9973620650,0,015760
2021.12.31,-36363545750,3489769550,21783816650,11089959550,0,015760
2013.4.30,1.22358E+11,4020755600,44184421900,-1.70563E+11,0,086790
2013.5.31,1.11778E+11,3872340750,-48919063450,-66730811950,0,086790
2013.6.30,-10102169150,1887159850,45191080950,-36976071650,0,086790
2013.7.31,1.54859E+11,1909634750,-7641789650,-1.49127E+11,0,086790
2013.8.31,-18701533150,-135045600,-14862292500,33698871250,0,086790
2013.9.30,-7218995900,-4267618550,-37036919800,48523534250,0,086790
2013.10.31,-2.37656E+11,-1928438950,-30386857700,2.69972E+11,0,086790
2013.11.30,61135855100,689796650,2186890900,-64012542650,0,086790
2013.12.31,27937493300,-613958600,-45286656250,17963121550,0,086790
2014.1.31,-46515457300,3958426000,27982485600,14574545700,0,086790
2014.2.28,7724496150,-1101418700,-18593774050,11970696600,0,086790
2014.3.31,-3.05412E+11,2593350500,28214431450,2.74604E+11,0,086790
2014.4.30,-1.18506E+11,-877317550,65788330900,53595242100,0,086790
2014.5.31,-3559049200,716554200,-18696433650,21538928650,0,086790
2014.6.30,-61398047250,1341364500,-27175668100,87232350850,0,086790
2014.7.31,-1.50578E+11,760858350,-65131170100,2.14948E+11,0,086790
2014.8.31,-63018386461,-2739974029,-38863826350,1.04622E+11,0,086790
2014.9.30,-88480533000,-1382857050,20088716350,69774673700,0,086790
2014.10.31,-93800694229,-2662552600,33233657700,63229589129,0,086790
2014.11.30,-65748158750,-767950550,70880086750,-4363977450,0,086790
2014.12.31,-5462888400,-90724400,53699118200,-48145505400,0,086790
2015.1.31,-97121602550,-662343700,-13150233800,1.10934E+11,0,086790
2015.2.28,20663918150,9662182450,1.20471E+11,-1.50797E+11,0,086790
2015.3.31,-51171628700,-1893413550,97161195150,-44096152900,0,086790
2015.4.30,-25584468950,-2908831750,-2936052700,31429353400,0,086790
2015.5.31,11032254350,1393775500,1477312850,-13903342700,0,086790
2015.6.30,-58528121250,-3028047400,23537344700,38018823950,0,086790
2015.7.31,-1.25409E+11,-1731730750,37879575800,89261042450,0,086790
2015.8.31,980873050,620922250,12485641700,-14087437000,0,086790
2015.9.30,8000824650,2729896450,34930768800,-45661489900,0,086790
2015.10.31,11666885800,-1647335950,-54489314250,44469764400,0,086790
2015.11.30,-4949523750,-549982800,40471174550,-34971668000,0,086790
2015.12.31,43146171600,144753500,39966569250,-83257494350,0,086790
2016.1.31,-17993938550,1741061250,27172681450,-10919804150,0,086790
2016.2.29,43872199000,532626300,18239040550,-62643865850,0,086790
2016.3.31,90218278600,-701462800,-47673813050,-41843002750,0,086790
2016.4.30,36337693450,-4337555750,-45112487100,13112349400,0,086790
2016.5.31,-29434632700,510546050,-5116220000,34040306650,0,086790
2016.6.30,-23651509250,1099747650,12690231150,9861530450,0,086790
2016.7.31,10465527950,-4807520350,-1.10603E+11,1.04945E+11,0,086790
2016.8.31,57355385075,-2752661950,-68887986250,14285263125,0,086790
2016.9.30,60807544650,-2504265900,-13463913850,-44839364900,0,086790
2016.10.31,9300878450,-879376450,-96872837700,88451335700,0,086790
2016.11.30,-17531060400,-80166743800,-43786177450,1.41484E+11,0,086790
2016.12.31,-74144969350,-3274630200,-219979000,77639578550,0,086790
2017.1.31,-38955956450,-8959163750,-50521772950,98436893150,0,086790
2017.2.28,12816202050,-4069997550,-44505727700,35759523200,0,086790
2017.3.31,-1.26673E+11,-477225350,-29340049250,1.5649E+11,0,086790
2017.4.30,-12758217775,-812581950,-40834923550,54405723275,0,086790
2017.5.31,1774587700,-1683828000,-19999512250,19908752550,0,086790
2017.6.30,-49127230850,-858962550,-56585569900,1.06572E+11,0,086790
2017.7.31,48196669100,-1124614450,-58890139050,11818084400,0,086790
2017.8.31,-41631324450,-4498958850,-7988941300,54119224600,0,086790
2017.9.30,81923638050,-795409350,3994735100,-85122963800,0,086790
2017.10.31,-43358550150,360105200,12597595500,30400849450,0,086790
2017.11.30,-56505828500,1049951550,22621851100,32834025850,0,086790
2017.12.31,13432485950,-3509948950,-92580774000,82658237000,0,086790
2018.1.31,-28724786200,-733600200,-20428047900,49886434300,0,086790
2018.2.28,-26160934000,3943866350,26183013600,-3965945950,0,086790
2018.3.31,-20384711400,1027695150,61711058850,-42354042600,0,086790
2018.4.30,62025900735,-780655950,22233692100,-83478936885,0,086790
2018.5.31,18122158248,202060050,31254953750,-49579172048,0,086790
2018.6.30,72074152472,-351144550,-32024460750,-39698547172,0,086790
2018.7.31,38701029250,362382800,-24560626750,-14502785300,0,086790
2018.8.31,-11269243250,1343859650,20533293600,-10607910000,0,086790
2018.9.30,32424266000,-1302285300,-15436242400,-15685738300,0,086790
2018.10.31,33283198962,-7019600,15860113900,-49136293262,0,086790
2018.11.30,8995523050,326456050,39453513000,-48775492100,0,086790
2018.12.31,2731072500,1214357950,15594318700,-19539749150,0,086790
2019.1.31,16943127150,3462337450,-55781567300,35376102700,0,086790
2019.2.28,33492727250,15916425000,-7099829200,-42309323050,0,086790
2019.3.31,-76123440000,2576935200,26443223050,47103281750,0,086790
2019.4.30,23497101525,3724883250,4489263900,-31711248675,0,086790
2019.5.31,19908171200,703254650,14156541050,-34767966900,0,086790
2019.6.30,1.22469E+11,-2.18243E+11,41341981000,54431948600,0,086790
2019.7.31,1.64675E+11,2185690600,40715316150,-2.07576E+11,0,086790
2019.8.31,85630962350,20961287950,18895181550,-1.25487E+11,0,086790
2019.9.30,41167027150,-1579798600,-29102774300,-10484454250,0,086790
2019.10.31,-878298150,4476248900,20159680650,-23757631400,0,086790
2019.11.30,-11824491700,1127770500,-30712102000,41408823200,0,086790
2019.12.31,-31339202100,10368850050,-38108214250,59078566300,0,086790
2020.1.31,-83035799600,19317285200,20583229050,43135285350,0,086790
2020.2.29,-25506277100,641689600,14346538450,10518049050,0,086790
2020.3.31,10355309800,5910616100,1.25809E+11,-1.42075E+11,0,086790
2020.4.30,-27320312600,1803961400,58173168250,-32656817050,0,086790
2020.5.31,29313962650,4233807100,-18196466050,-15351303700,0,086790
2020.6.30,-63537840500,26233708350,1.3735E+11,-1.00046E+11,0,086790
2020.7.31,-14571379100,-4017000,-67937747150,82513143250,0,086790
2020.8.31,-6413907350,14705395450,40016180750,-48307668850,0,086790
2020.9.30,-31873921700,4195282000,87530431250,-59851791550,0,086790
2020.10.31,88411784100,-3644624100,-82257697600,-2509462400,0,086790
2020.11.30,-40845582800,-7962952550,-46103192400,94911727750,0,086790
2020.12.31,-1.01414E+11,1458558950,46903709100,53051933950,0,086790
2021.1.31,-1.12456E+11,-5660102700,-82285846250,2.00401E+11,0,086790
2021.2.28,44079506050,-8180062700,-77571405200,41671961850,0,086790
2021.3.31,14016032100,-27389443950,-1.55082E+11,1.68455E+11,0,086790
2021.4.30,-30697174850,-33015282550,-29946416400,93658873800,0,086790
2021.5.31,74578076850,-20593665400,47983250950,-1.01968E+11,0,086790
2021.6.30,-36179023950,-10588057450,91661799450,-44894718050,0,086790
2021.7.31,33824321450,-28826806600,73889502650,-78887017500,0,086790
2021.8.31,-2155111900,512329350,-41921400150,43564182700,0,086790
2021.9.30,26877527600,904859750,-70547092850,42764705500,0,086790
2021.10.31,-25069769850,6460512800,26550067650,-7940810600,0,086790
2021.11.30,-59182940800,5063639350,1.67657E+11,-1.13538E+11,0,086790
2021.12.31,-54344463600,19041750050,-25056615950,60359329500,0,086790
2013.4.30,-5427872000,1270138500,-10944040000,15101773500,0,000810
2013.5.31,10796637000,-808164000,-22851979000,12863506000,0,000810
2013.6.30,1.29254E+11,2173941500,-4391571000,-1.27036E+11,0,000810
2013.7.31,4491743500,-1091936500,-1738505000,-1661302000,0,000810
2013.8.31,-41623660500,-777541500,-11856032500,54257234500,0,000810
2013.9.30,-1.07532E+11,-1516534500,9368521000,99679915000,0,000810
2013.10.31,36063686000,-1781115000,-3984932500,-30297638500,0,000810
2013.11.30,-2358375500,-2695601500,-17515973000,22569950000,0,000810
2013.12.31,-16364710175,442663000,-5318074000,21240121175,0,000810
2014.1.31,-56477888000,2521143500,16341512000,37615232500,0,000810
2014.2.28,1894544500,-1348956500,26063261000,-26608849000,0,000810
2014.3.31,69455371500,-658151000,-6899864500,-61897356000,0,000810
2014.4.30,-3709105000,-170063000,-18789257000,22668425000,0,000810
2014.5.31,-87986785530,-8775500,-20971148000,1.08967E+11,0,000810
2014.6.30,5883164500,-334600500,426702000,-5975266000,0,000810
2014.7.31,-39107224500,-382003500,-9602602500,49091830500,0,000810
2014.8.31,27349550500,769385000,5808760000,-33927695500,0,000810
2014.9.30,77176604000,834619000,2284528500,-80295751500,0,000810
2014.10.31,1.93203E+11,276798000,-9044504000,-1.84435E+11,0,000810
2014.11.30,1.53662E+11,-855352000,9538861500,-1.62345E+11,0,000810
2014.12.31,5609348500,-2059457500,7392947000,-10942838000,0,000810
2015.1.31,-36542435500,104719000,-4864130500,41301847000,0,000810
2015.2.28,81090226959,198266500,92917243500,-1.74206E+11,0,000810
2015.3.31,58539322000,1111229500,-35722063000,-23928488500,0,000810
2015.4.30,-44764141500,-310897000,-45538685500,90613724000,0,000810
2015.5.31,53121307500,502908500,-21767306500,-31856909500,0,000810
2015.6.30,6258304000,-1451558500,2397199000,-7203944500,0,000810
2015.7.31,-89906437000,-1258237500,19494692000,71669982500,0,000810
2015.8.31,-24381836500,216398000,5821252500,18344186000,0,000810
2015.9.30,-16393131500,-367166500,-21527688000,38287986000,0,000810
2015.10.31,94012799500,1247867500,-28704958000,-66555709000,0,000810
2015.11.30,1.5236E+11,1022426000,1906352000,-1.55289E+11,0,000810
2015.12.31,1.40854E+11,765736000,-4812585500,-1.36807E+11,0,000810
2016.1.31,1.18586E+11,-1568927500,10829103000,-1.27846E+11,0,000810
2016.2.29,-34176095500,400207000,-2764022500,36539911000,0,000810
2016.3.31,1910146000,-1492439000,14330965000,-14748672000,0,000810
2016.4.30,-39132664500,-510385000,-3855103500,43498153000,0,000810
2016.5.31,-9897177000,620157500,45879821000,-36602801500,0,000810
2016.6.30,7465457000,104518000,10523068000,-18093043000,0,000810
2016.7.31,168566000,-921004500,-1224402500,1976841000,0,000810
2016.8.31,1.33986E+11,330677000,1170974000,-1.35488E+11,0,000810
2016.9.30,1.23969E+11,184120000,-39034885000,-85118072000,0,000810
2016.10.31,13021148500,759555000,-14206254000,425550500,0,000810
2016.11.30,27635928000,-113623000,-9527075500,-17995229500,0,000810
2016.12.31,-60463665500,-2105136500,49934743000,12634059000,0,000810
2017.1.31,40292584000,872595000,5260857500,-46426036500,0,000810
2017.2.28,-22013561500,2957911500,89286899500,-70231249500,0,000810
2017.3.31,21680001500,-1373363000,-61860753500,41554115000,0,000810
2017.4.30,-21172688000,-1510110500,343740500,22339058000,0,000810
2017.5.31,61446008028,-1521850000,-63306119000,3381960972,0,000810
2017.6.30,-2.18248E+11,516158500,13104574500,2.04628E+11,0,000810
2017.7.31,-19581675000,-927985000,-21616328500,42125988500,0,000810
2017.8.31,-55489454000,-43247000,14193361000,41339340000,0,000810
2017.9.30,-40354421000,448585000,8693315500,31212520500,0,000810
2017.10.31,-63740671000,432428500,22605389000,40702853500,0,000810
2017.11.30,-99981300000,573511500,78564160500,20843628000,0,000810
2017.12.31,18042750000,257333000,-11553544000,-6746539000,0,000810
2018.1.31,-49570508000,-2268712500,-95389579500,1.47229E+11,0,000810
2018.2.28,-40096132000,-541496500,-28579427000,69217055500,0,000810
2018.3.31,-54099826500,492183500,24568404000,29039239000,0,000810
2018.4.30,-50448693000,1088738500,22625228000,26734726500,0,000810
2018.5.31,-8937117500,849223000,31485934500,-23398040000,0,000810
2018.6.30,62600281940,-528537500,-34255918000,-27815826440,0,000810
2018.7.31,51415829000,-1620426000,-29330314500,-20465088500,0,000810
2018.8.31,8400598500,326206000,4454945500,-13181750000,0,000810
2018.9.30,37998880500,-755596000,-24641568000,-12601716500,0,000810
2018.10.31,50219544500,-257703000,-20073326000,-29888515500,0,000810
2018.11.30,6531347000,665664500,5521456000,-12718467500,0,000810
2018.12.31,46835547218,451837500,1470466000,-48757850718,0,000810
2019.1.31,-45778130000,-1087214000,-5649529000,52514873000,0,000810
2019.2.28,-8362239000,-484681000,-44125382000,52972302000,0,000810
2019.3.31,-23961351000,-449919500,-5308259000,29719529500,0,000810
2019.4.30,7763122000,81919000,-1155770500,-6689270500,0,000810
2019.5.31,-11368048500,185514000,21527568500,-10345034000,0,000810
2019.6.30,-1506135500,98605000,12752282500,-11344752000,0,000810
2019.7.31,-713012500,1005737000,20558764000,-20851488500,0,000810
2019.8.31,9367131500,507069500,28630432500,-38504633500,0,000810
2019.9.30,58853460665,592565000,25683713500,-85129739165,0,000810
2019.10.31,35165063000,949772500,14978853500,-51093689000,0,000810
2019.11.30,94183913500,-1131324000,-32346559500,-60706030000,0,000810
2019.12.31,16609188000,271899500,-11824774500,-5056313000,0,000810
2020.1.31,-94185020000,-440186500,34421079000,60204127500,0,000810
2020.2.29,4740675500,623214500,21920097000,-27283987000,0,000810
2020.3.31,23193400500,179301000,15380274000,-38752975500,0,000810
2020.4.30,6293646500,-16887500,-1710688500,-4566070500,0,000810
2020.5.31,-39856837000,-184195000,9399605500,30641426500,0,000810
2020.6.30,67695500,18091500,20675250500,-20761037500,0,000810
2020.7.31,-11002071500,-37455000,50780964500,-39741438000,0,000810
2020.8.31,40020746500,240844500,-24315019500,-15946571500,0,000810
2020.9.30,12102785500,142097000,-9629552000,-2615330500,0,000810
2020.10.31,57134582500,1047168000,-7327728500,-50854022000,0,000810
2020.11.30,82855472500,162948500,79537301500,-1.62556E+11,0,000810
2020.12.31,-92934172000,1337119000,92001771500,-404718500,0,000810
2021.1.31,-1.56672E+11,1110013500,1.60398E+11,-4835808500,0,000810
2021.2.28,-30844736000,2695465000,59417777500,-31268506500,0,000810
2021.3.31,-15407042500,-2579437000,-1.8218E+11,2.00167E+11,0,000810
2021.4.30,-9862250000,482494500,-73748036500,83127792000,0,000810
2021.5.31,21174842500,-807720500,-47045196500,26678074500,0,000810
2021.6.30,-1914214000,-1695491500,-44666782000,48276487500,0,000810
2021.7.31,-6129768000,-864037000,-14233821500,21227626500,0,000810
2021.8.31,27587413500,-687012500,-60433887000,33533486000,0,000810
2021.9.30,14296274500,-580218000,-25458855000,11742798500,0,000810
2021.10.31,11094734500,358329500,-12174691500,721627500,0,000810
2021.11.30,-44740141500,-862026500,31892153000,13710015000,0,000810
2021.12.31,19982667000,2179460000,25084107500,-47246234500,0,000810
2013.4.30,-77043003952,553289100,-17362412400,93852127252,0,033780
2013.5.31,-15760655200,-422936300,3118309600,13065281900,0,033780
2013.6.30,52483298600,248829300,14203957600,-66936085500,0,033780
2013.7.31,44865763600,94203800,-9818232500,-35141734900,0,033780
2013.8.31,30276580300,223771500,14877490200,-45377842000,0,033780
2013.9.30,-36274953150,-251602000,-18850329300,55376884450,0,033780
2013.10.31,-31195966200,141323600,-12604003900,43658646500,0,033780
2013.11.30,-5322883800,4857641100,246163900,219078800,0,033780
2013.12.31,15410862000,3445018100,13277778400,-32133658500,0,033780
2014.1.31,28919547000,892549600,-17971424700,-11840671900,0,033780
2014.2.28,10132797700,187432500,-17276723200,6956493000,0,033780
2014.3.31,33000498700,-325429600,-21620088900,-11054980200,0,033780
2014.4.30,-66438480200,-2851925100,-19235721400,88526126700,0,033780
2014.5.31,-42665801700,276192100,-5709375600,48098985200,0,033780
2014.6.30,-39766871800,2290861800,-17853280000,55329290000,0,033780
2014.7.31,14230227800,97337100,-24653237600,10325672700,0,033780
2014.8.31,93876671400,1678464800,27707485900,-1.23263E+11,0,033780
2014.9.30,1.53012E+11,-3522040500,-13931079300,-1.35559E+11,0,033780
2014.10.31,2.10991E+11,1923169500,-9206941000,-2.03707E+11,0,033780
2014.11.30,65119727900,4465000,-12057122900,-53067070000,0,033780
2014.12.31,17049980100,-847740400,82405186300,-98607426000,0,033780
2015.1.31,20885771400,704134300,-21120653600,-469252100,0,033780
2015.2.28,2869276200,-5630706100,-14753695400,17515125300,0,033780
