date,BPS,PER,PBR,EPS,DIV,DPS,ticker
2019.6.30,19110,32.54,4.96,2913,0.37,350,008770
2019.7.31,19110,33.88,5.16,2913,0.35,350,008770
2019.8.31,19110,27.6,4.21,2913,0.44,350,008770
2019.9.30,19110,27.05,4.12,2913,0.44,350,008770
2019.10.31,19110,28.32,4.32,2913,0.42,350,008770
2019.11.30,19110,27.15,4.14,2913,0.44,350,008770
2019.12.31,19110,28.66,4.37,2913,0.42,350,008770
2020.1.31,19110,32.27,4.92,2913,0.37,350,008770
2020.2.29,19110,31,4.73,2913,0.39,350,008770
2020.3.31,19110,27.94,4.26,2913,0.43,350,008770
2020.4.30,19110,23.21,3.54,2913,0.52,350,008770
2020.5.31,22979,18.63,3.63,4483,0.42,350,008770
2020.6.30,22979,17.93,3.5,4483,0.44,350,008770
2020.7.31,22979,15.35,2.99,4483,0.51,350,008770
2020.8.31,22979,15.46,3.02,4483,0.51,350,008770
2020.9.30,22979,16.17,3.16,4483,0.48,350,008770
2020.10.31,22979,16.89,3.29,4483,0.46,350,008770
2020.11.30,22979,16.71,3.26,4483,0.47,350,008770
2020.12.31,22979,18.07,3.52,4483,0.43,350,008770
2021.1.31,22979,18.43,3.59,4483,0.42,350,008770
2021.2.28,22979,18.09,3.53,4483,0.43,350,008770
2021.3.31,22979,18.38,3.59,4483,0.42,350,008770
2021.4.30,22979,19.16,3.74,4483,0.41,350,008770
2021.5.31,15588,0,5.72,0,0.22,200,008770
2021.6.30,15588,0,6.4,0,0.2,200,008770
2021.7.31,15588,0,6.15,0,0.21,200,008770
2021.8.31,15588,0,5.93,0,0.22,200,008770
2021.9.30,15588,0,5.7,0,0.22,200,008770
2021.10.31,15588,0,5.43,0,0.24,200,008770
2021.11.30,15588,0,5.17,0,0.25,200,008770
2021.12.31,15588,0,4.62,0,0.28,200,008770
2013.4.30,40532,10.05,1.15,4632,1.5,700,071050
2013.5.31,40532,9.64,1.1,4632,1.57,700,071050
2013.6.30,40532,9.72,1.11,4632,1.56,700,071050
2013.7.31,40532,8.71,1,4632,1.73,700,071050
2013.8.31,42880,12.63,0.94,3196,1.49,600,071050
2013.9.30,42880,12.16,0.91,3196,1.54,600,071050
2013.10.31,42880,12.78,0.95,3196,1.47,600,071050
2013.11.30,42880,12.94,0.96,3196,1.45,600,071050
2013.12.31,42880,12.5,0.93,3196,1.5,600,071050
2014.1.31,42880,12.67,0.94,3196,1.48,600,071050
2014.2.28,42880,12.16,0.91,3196,1.54,600,071050
2014.3.31,42880,11.98,0.89,3196,1.57,600,071050
2014.4.30,42880,11.4,0.85,3196,1.65,600,071050
2014.5.31,43233,37.8,0.87,1000,0.53,200,071050
2014.6.30,43233,38.3,0.89,1000,0.52,200,071050
2014.7.31,43233,39.7,0.92,1000,0.5,200,071050
2014.8.31,43233,46.25,1.07,1000,0.43,200,071050
2014.9.30,43233,51,1.18,1000,0.39,200,071050
2014.10.31,43233,53.9,1.25,1000,0.37,200,071050
2014.11.30,43233,55.7,1.29,1000,0.36,200,071050
2014.12.31,43233,55.2,1.28,1000,0.36,200,071050
2015.1.31,43233,48.1,1.11,1000,0.42,200,071050
2015.2.28,43233,51.1,1.18,1000,0.39,200,071050
2015.3.31,43233,52.8,1.22,1000,0.38,200,071050
2015.4.30,43233,62.2,1.44,1000,0.32,200,071050
2015.5.31,46435,16.48,1.45,4090,1.04,700,071050
2015.6.30,46435,15.89,1.4,4090,1.08,700,071050
2015.7.31,46435,15.67,1.38,4090,1.09,700,071050
2015.8.31,46435,15.11,1.33,4090,1.13,700,071050
2015.9.30,46435,16.82,1.48,4090,1.02,700,071050
2015.10.31,46435,15.43,1.36,4090,1.11,700,071050
2015.11.30,46435,14.21,1.25,4090,1.2,700,071050
2015.12.31,46435,13.47,1.19,4090,1.27,700,071050
2016.1.31,46435,11.48,1.01,4090,1.49,700,071050
2016.2.29,46435,11.6,1.02,4090,1.48,700,071050
2016.3.31,46435,10.76,0.95,4090,1.59,700,071050
2016.4.30,46435,10.82,0.95,4090,1.58,700,071050
2016.5.31,51477,8.09,0.87,5547,2.23,1000,071050
2016.6.30,51477,7.94,0.86,5547,2.27,1000,071050
2016.7.31,51477,7.85,0.85,5547,2.3,1000,071050
2016.8.31,51477,8.48,0.91,5547,2.13,1000,071050
2016.9.30,51477,7.27,0.78,5547,2.48,1000,071050
2016.10.31,51477,7.29,0.79,5547,2.47,1000,071050
2016.11.30,51477,7.34,0.79,5547,2.46,1000,071050
2016.12.31,51477,7.35,0.79,5547,2.45,1000,071050
2017.1.31,51477,7.52,0.81,5547,2.4,1000,071050
2017.2.28,51477,8.33,0.9,5547,2.16,1000,071050
2017.3.31,51477,8.59,0.93,5547,2.1,1000,071050
2017.4.30,51477,8.64,0.93,5547,2.09,1000,071050
2017.5.31,54848,10.91,0.95,4784,1.53,800,071050
2017.6.30,54848,12.71,1.11,4784,1.32,800,071050
2017.7.31,54848,14.69,1.28,4784,1.14,800,071050
2017.8.31,54848,15.22,1.33,4784,1.1,800,071050
2017.9.30,54848,13.42,1.17,4784,1.25,800,071050
2017.10.31,54848,12.98,1.13,4784,1.29,800,071050
2017.11.30,54848,13.59,1.19,4784,1.23,800,071050
2017.12.31,54848,14.03,1.22,4784,1.19,800,071050
2018.1.31,54848,14.42,1.26,4784,1.16,800,071050
2018.2.28,54848,18.19,1.59,4784,0.92,800,071050
2018.3.31,54848,16.72,1.46,4784,1,800,071050
2018.4.30,54848,16.93,1.48,4784,0.99,800,071050
2018.5.31,62616,10.27,1.43,8731,1.78,1600,071050
2018.6.30,62616,10.82,1.51,8731,1.69,1600,071050
2018.7.31,62616,9.25,1.29,8731,1.98,1600,071050
2018.8.31,62616,8.21,1.15,8731,2.23,1600,071050
2018.9.30,62616,8.15,1.14,8731,2.25,1600,071050
2018.10.31,62616,8.66,1.21,8731,2.12,1600,071050
2018.11.30,62616,7.04,0.98,8731,2.6,1600,071050
2018.12.31,62616,8.01,1.12,8731,2.29,1600,071050
2019.1.31,62616,6.52,0.91,8731,2.81,1600,071050
2019.2.28,62616,7.35,1.03,8731,2.49,1600,071050
2019.3.31,62616,7.23,1.01,8731,2.54,1600,071050
2019.4.30,62616,7.3,1.02,8731,2.51,1600,071050
2019.5.31,70093,7.58,0.98,9062,2.62,1800,071050
2019.6.30,70093,8.09,1.05,9062,2.46,1800,071050
2019.7.31,70093,8.92,1.15,9062,2.23,1800,071050
2019.8.31,70093,8.21,1.06,9062,2.42,1800,071050
2019.9.30,70093,7.96,1.03,9062,2.5,1800,071050
2019.10.31,70093,8.24,1.07,9062,2.41,1800,071050
2019.11.30,70093,7.44,0.96,9062,2.67,1800,071050
2019.12.31,70093,7.95,1.03,9062,2.5,1800,071050
2020.1.31,70093,7.82,1.01,9062,2.54,1800,071050
2020.2.29,70093,7.29,0.94,9062,2.72,1800,071050
2020.3.31,70093,6.82,0.88,9062,2.91,1800,071050
2020.4.30,70093,4.97,0.64,9062,4,1800,071050
2020.5.31,81250,3.31,0.59,14467,6.06,2900,071050
2020.6.30,81250,3.81,0.68,14467,5.26,2900,071050
2020.7.31,81250,3.14,0.56,14467,6.38,2900,071050
2020.8.31,81250,3.54,0.63,14467,5.66,2900,071050
2020.9.30,81250,4.35,0.78,14467,4.6,2900,071050
2020.10.31,81250,5.1,0.91,14467,3.93,2900,071050
2020.11.30,81250,4.82,0.86,14467,4.16,2900,071050
2020.12.31,81250,5.29,0.94,14467,3.79,2900,071050
2021.1.31,81250,5.69,1.01,14467,3.52,2900,071050
2021.2.28,81250,5.85,1.04,14467,3.43,2900,071050
2021.3.31,81250,6.03,1.07,14467,3.32,2900,071050
2021.4.30,81250,5.92,1.05,14467,3.39,2900,071050
2021.5.31,91124,7.21,1.17,14780,2.82,3000,071050
2021.6.30,91124,6.97,1.13,14780,2.91,3000,071050
2021.7.31,91124,6.83,1.11,14780,2.97,3000,071050
2021.8.31,91124,6.49,1.05,14780,3.13,3000,071050
2021.9.30,91124,6.42,1.04,14780,3.16,3000,071050
2021.10.31,91124,5.79,0.94,14780,3.5,3000,071050
2021.11.30,91124,5.87,0.95,14780,3.46,3000,071050
2021.12.31,91124,5.23,0.85,14780,3.88,3000,071050
2013.4.30,7177,0,0.9,0,0,0,000990
2013.5.31,6535,0,0.91,0,0,0,000990
2013.6.30,6535,0,1.29,0,0,0,000990
2013.7.31,6535,0,1.05,0,0,0,000990
2013.8.31,6535,0,1.09,0,0,0,000990
2013.9.30,6535,0,0.98,0,0,0,000990
2013.10.31,6535,0,0.97,0,0,0,000990
2013.11.30,6535,0,0.92,0,0,0,000990
2013.12.31,6535,0,0.87,0,0,0,000990
2014.1.31,6535,0,1.14,0,0,0,000990
2014.2.28,6535,0,1.11,0,0,0,000990
2014.3.31,6535,0,1.09,0,0,0,000990
2014.4.30,6535,0,1.02,0,0,0,000990
2014.5.31,4600,0,1.46,0,0,0,000990
2014.6.30,4600,0,1.25,0,0,0,000990
2014.7.31,4600,0,0.84,0,0,0,000990
2014.8.31,4600,0,0.91,0,0,0,000990
2014.9.30,4600,0,1.32,0,0,0,000990
2014.10.31,4600,0,1.13,0,0,0,000990
2014.11.30,4600,0,1.16,0,0,0,000990
2014.12.31,4600,0,1.18,0,0,0,000990
2015.1.31,4600,0,1.01,0,0,0,000990
2015.2.28,4600,0,1.1,0,0,0,000990
2015.3.31,4600,0,1.34,0,0,0,000990
2015.4.30,4600,0,1.28,0,0,0,000990
2015.5.31,2712,0,3.05,0,0,0,000990
2015.6.30,2712,0,4.87,0,0,0,000990
2015.7.31,2712,0,5.84,0,0,0,000990
2015.8.31,2712,0,6.51,0,0,0,000990
2015.9.30,2712,0,5.84,0,0,0,000990
2015.10.31,2712,0,5.18,0,0,0,000990
2015.11.30,2712,0,4.33,0,0,0,000990
2015.12.31,2712,0,4.79,0,0,0,000990
2016.1.31,2712,0,5.22,0,0,0,000990
2016.2.29,2712,0,4.94,0,0,0,000990
2016.3.31,2712,0,5.7,0,0,0,000990
2016.4.30,2712,0,6.67,0,0,0,000990
2016.5.31,5708,6.11,3.33,3112,0,0,000990
2016.6.30,5708,6.59,3.59,3112,0,0,000990
2016.7.31,5708,5.94,3.24,3112,0,0,000990
2016.8.31,5708,5.62,3.07,3112,0,0,000990
2016.9.30,5708,5.49,3,3112,0,0,000990
2016.10.31,5708,5.93,3.23,3112,0,0,000990
2016.11.30,5708,5.25,2.86,3112,0,0,000990
2016.12.31,5708,5.04,2.75,3112,0,0,000990
2017.1.31,5708,5.24,2.86,3112,0,0,000990
2017.2.28,5708,5.75,3.14,3112,0,0,000990
2017.3.31,5708,5.82,3.17,3112,0,0,000990
2017.4.30,5708,6.54,3.57,3112,0,0,000990
2017.5.31,7682,10.31,2.74,2042,0,0,000990
2017.6.30,7682,9.62,2.56,2042,0,0,000990
2017.7.31,7682,10.7,2.84,2042,0,0,000990
2017.8.31,7682,9.33,2.48,2042,0,0,000990
2017.9.30,7682,7.91,2.1,2042,0,0,000990
2017.10.31,7682,7.37,1.96,2042,0,0,000990
2017.11.30,7682,7,1.86,2042,0,0,000990
2017.12.31,7682,6.49,1.72,2042,0,0,000990
2018.1.31,7682,5.8,1.54,2042,0,0,000990
2018.2.28,7682,7.66,2.04,2042,0,0,000990
2018.3.31,7682,7.27,1.93,2042,0,0,000990
2018.4.30,7682,6.93,1.84,2042,0,0,000990
2018.5.31,10240,5.42,1.35,2546,1.81,250,000990
2018.6.30,10240,6.89,1.71,2546,1.42,250,000990
2018.7.31,10240,7.42,1.85,2546,1.32,250,000990
2018.8.31,10240,6.78,1.68,2546,1.45,250,000990
2018.9.30,10240,7.23,1.8,2546,1.36,250,000990
2018.10.31,10240,6.15,1.53,2546,1.6,250,000990
2018.11.30,10240,4.48,1.11,2546,2.19,250,000990
2018.12.31,10240,4.81,1.2,2546,2.04,250,000990
2019.1.31,10240,4.12,1.03,2546,2.38,250,000990
2019.2.28,10240,5.05,1.25,2546,1.95,250,000990
2019.3.31,10240,4.93,1.23,2546,1.99,250,000990
2019.4.30,10240,5.11,1.27,2546,1.92,250,000990
2019.5.31,12545,8.19,1.31,2002,1.52,250,000990
2019.6.30,12545,7.42,1.18,2002,1.68,250,000990
2019.7.31,12545,7.44,1.19,2002,1.68,250,000990
2019.8.31,12545,6.72,1.07,2002,1.86,250,000990
2019.9.30,12545,7.42,1.18,2002,1.68,250,000990
2019.10.31,12545,8.02,1.28,2002,1.56,250,000990
2019.11.30,12545,8.57,1.37,2002,1.46,250,000990
2019.12.31,12545,9.49,1.51,2002,1.32,250,000990
2020.1.31,12545,13.94,2.22,2002,0.9,250,000990
2020.2.29,12545,14.39,2.3,2002,0.87,250,000990
2020.3.31,12545,12.81,2.04,2002,0.97,250,000990
2020.4.30,12545,10.44,1.67,2002,1.2,250,000990
2020.5.31,14483,10.56,1.76,2410,1.38,350,000990
2020.6.30,14483,12.74,2.12,2410,1.14,350,000990
2020.7.31,14483,11.83,1.97,2410,1.23,350,000990
2020.8.31,14483,14.48,2.41,2410,1,350,000990
2020.9.30,14483,14.46,2.41,2410,1,350,000990
2020.10.31,14483,15.54,2.59,2410,0.93,350,000990
2020.11.30,14483,13.32,2.22,2410,1.09,350,000990
2020.12.31,14483,14.85,2.47,2410,0.98,350,000990
2021.1.31,14483,21.2,3.53,2410,0.68,350,000990
2021.2.28,14483,26.27,4.37,2410,0.55,350,000990
2021.3.31,14483,23.4,3.89,2410,0.62,350,000990
2021.4.30,14483,23.94,3.98,2410,0.61,350,000990
2021.5.31,17851,14.42,3.09,3822,0.64,350,000990
2021.6.30,17851,13.63,2.92,3822,0.67,350,000990
2021.7.31,17851,16.33,3.5,3822,0.56,350,000990
2021.8.31,17851,16.77,3.59,3822,0.55,350,000990
2021.9.30,17851,15.75,3.37,3822,0.58,350,000990
2021.10.31,17851,13.92,2.98,3822,0.66,350,000990
2021.11.30,17851,14.99,3.21,3822,0.61,350,000990
2021.12.31,17851,17.82,3.81,3822,0.51,350,000990
2013.4.30,19761,5.96,1.54,5118,4.43,1350,001450
2013.5.31,19761,5.98,1.55,5118,4.41,1350,001450
2013.6.30,19761,6.2,1.61,5118,4.25,1350,001450
2013.7.31,19761,5.86,1.52,5118,4.5,1350,001450
2013.8.31,23868,7.4,1.32,4257,3.33,1050,001450
2013.9.30,23868,6.86,1.22,4257,3.6,1050,001450
2013.10.31,23868,6.89,1.23,4257,3.58,1050,001450
2013.11.30,23868,7.28,1.3,4257,3.39,1050,001450
2013.12.31,23868,7.48,1.33,4257,3.3,1050,001450
2014.1.31,23868,7.63,1.36,4257,3.23,1050,001450
2014.2.28,23868,7.11,1.27,4257,3.47,1050,001450
2014.3.31,23868,6.85,1.22,4257,3.6,1050,001450
2014.4.30,23868,7.08,1.26,4257,3.48,1050,001450
2014.5.31,22751,11.5,1.31,2595,1.84,550,001450
2014.6.30,22751,11.23,1.28,2595,1.89,550,001450
2014.7.31,22751,11.1,1.27,2595,1.91,550,001450
2014.8.31,22751,11.85,1.35,2595,1.79,550,001450
2014.9.30,22751,12.14,1.38,2595,1.75,550,001450
2014.10.31,22751,11.02,1.26,2595,1.92,550,001450
2014.11.30,22751,10.37,1.18,2595,2.04,550,001450
2014.12.31,22751,10.31,1.18,2595,2.06,550,001450
2015.1.31,22751,10.02,1.14,2595,2.12,550,001450
2015.2.28,22751,9.77,1.11,2595,2.17,550,001450
2015.3.31,22751,10.42,1.19,2595,2.03,550,001450
2015.4.30,22751,9.63,1.1,2595,2.2,550,001450
2015.5.31,26536,9.74,1.07,2922,2.64,750,001450
2015.6.30,26536,9.29,1.02,2922,2.76,750,001450
2015.7.31,26536,9.92,1.09,2922,2.59,750,001450
2015.8.31,26536,10.25,1.13,2922,2.5,750,001450
2015.9.30,26536,9.55,1.05,2922,2.69,750,001450
2015.10.31,26536,10.42,1.15,2922,2.46,750,001450
2015.11.30,26536,11.86,1.31,2922,2.16,750,001450
2015.12.31,26536,11.58,1.28,2922,2.22,750,001450
2016.1.31,26536,11.7,1.29,2922,2.19,750,001450
2016.2.29,26536,11.17,1.23,2922,2.3,750,001450
2016.3.31,26536,11.26,1.24,2922,2.28,750,001450
2016.4.30,26536,11.93,1.31,2922,2.15,750,001450
2016.5.31,27994,12.28,1.16,2654,2.3,750,001450
2016.6.30,27994,12.21,1.16,2654,2.31,750,001450
2016.7.31,27994,11.38,1.08,2654,2.48,750,001450
2016.8.31,27994,11.77,1.12,2654,2.4,750,001450
2016.9.30,27994,13.09,1.24,2654,2.16,750,001450
2016.10.31,27994,14.05,1.33,2654,2.01,750,001450
2016.11.30,27994,13.66,1.29,2654,2.07,750,001450
2016.12.31,27994,13.55,1.28,2654,2.09,750,001450
2017.1.31,27994,11.62,1.1,2654,2.43,750,001450
2017.2.28,27994,11.42,1.08,2654,2.48,750,001450
2017.3.31,27994,12.23,1.16,2654,2.31,750,001450
2017.4.30,27994,13.28,1.26,2654,2.13,750,001450
2017.5.31,31859,7.3,1.18,5140,3.6,1350,001450
2017.6.30,31859,7.41,1.2,5140,3.54,1350,001450
2017.7.31,31859,7.79,1.26,5140,3.37,1350,001450
2017.8.31,31859,9.57,1.54,5140,2.74,1350,001450
2017.9.30,31859,8.78,1.42,5140,2.99,1350,001450
2017.10.31,31859,9.18,1.48,5140,2.86,1350,001450
2017.11.30,31859,8.76,1.41,5140,3,1350,001450
2017.12.31,31859,8.26,1.33,5140,3.18,1350,001450
2018.1.31,31859,9.13,1.47,5140,2.88,1350,001450
2018.2.28,31859,9.18,1.48,5140,2.86,1350,001450
2018.3.31,31859,7.64,1.23,5140,3.44,1350,001450
2018.4.30,31859,7.49,1.21,5140,3.51,1350,001450
2018.5.31,34717,6.39,1.07,5824,4.03,1500,001450
2018.6.30,34717,5.93,1,5824,4.34,1500,001450
2018.7.31,34717,5.7,0.96,5824,4.52,1500,001450
2018.8.31,34717,6.52,1.09,5824,3.95,1500,001450
2018.9.30,34717,6.32,1.06,5824,4.08,1500,001450
2018.10.31,34717,7.21,1.21,5824,3.57,1500,001450
2018.11.30,34717,6.84,1.15,5824,3.76,1500,001450
