date,market_cap,volume,trading_value,shares,ticker
2021.11.30,4.99623E+12,3200279,2.43794E+11,73799619,021240
2021.12.31,5.49069E+12,3080405,2.32687E+11,73799619,021240
2013.4.30,1.866E+12,2247612,1.32337E+11,30000000,010120
2013.5.31,1.83E+12,1930080,1.19264E+11,30000000,010120
2013.6.30,1.719E+12,1240641,72141408232,30000000,010120
2013.7.31,2.013E+12,3037623,1.91682E+11,30000000,010120
2013.8.31,1.857E+12,1620456,1.03122E+11,30000000,010120
2013.9.30,1.95E+12,1375564,90119592900,30000000,010120
2013.10.31,1.995E+12,2378906,1.57238E+11,30000000,010120
2013.11.30,2.01E+12,1459245,96320245100,30000000,010120
2013.12.31,1.971E+12,1090117,72643550800,30000000,010120
2014.1.31,2.001E+12,1468278,99141589400,30000000,010120
2014.2.28,1.899E+12,1489067,93712269100,30000000,010120
2014.3.31,2.016E+12,1386460,91772697100,30000000,010120
2014.4.30,1.98E+12,916598,61841169200,30000000,010120
2014.5.31,1.935E+12,935287,60348154800,30000000,010120
2014.6.30,1.977E+12,972292,63882385400,30000000,010120
2014.7.31,1.905E+12,1150658,74652807700,30000000,010120
2014.8.31,1.878E+12,1367068,84053419564,30000000,010120
2014.9.30,1.761E+12,1041040,63553760725,30000000,010120
2014.10.31,1.893E+12,1135085,68418210700,30000000,010120
2014.11.30,1.932E+12,854485,55098184600,30000000,010120
2014.12.31,1.794E+12,762923,45979162700,30000000,010120
2015.1.31,1.818E+12,785399,46694916300,30000000,010120
2015.2.28,1.854E+12,555850,34032087900,30000000,010120
2015.3.31,1.914E+12,1318340,80149957400,30000000,010120
2015.4.30,1.776E+12,1491054,89978973492,30000000,010120
2015.5.31,1.59E+12,1433523,78380423750,30000000,010120
2015.6.30,1.371E+12,1712662,82730694604,30000000,010120
2015.7.31,1.566E+12,3085957,1.55807E+11,30000000,010120
2015.8.31,1.296E+12,2039354,96216784000,30000000,010120
2015.9.30,1.365E+12,1951125,85180998502,30000000,010120
2015.10.31,1.491E+12,3108021,1.47371E+11,30000000,010120
2015.11.30,1.3665E+12,4593607,2.11948E+11,30000000,010120
2015.12.31,1.38E+12,3149511,1.49778E+11,30000000,010120
2016.1.31,1.2225E+12,2590689,1.06274E+11,30000000,010120
2016.2.29,1.173E+12,2200069,85484821650,30000000,010120
2016.3.31,1.4295E+12,4035427,1.80386E+11,30000000,010120
2016.4.30,1.569E+12,2781021,1.36926E+11,30000000,010120
2016.5.31,1.53E+12,1506248,75276658450,30000000,010120
2016.6.30,1.4265E+12,1881358,91149341800,30000000,010120
2016.7.31,1.3005E+12,2573753,1.16149E+11,30000000,010120
2016.8.31,1.281E+12,1459478,64150183450,30000000,010120
2016.9.30,1.26E+12,1168922,49252811500,30000000,010120
2016.10.31,1.1745E+12,1571224,66175001650,30000000,010120
2016.11.30,1.167E+12,1664339,65642820450,30000000,010120
2016.12.31,1.1925E+12,1195926,48391024700,30000000,010120
2017.1.31,1.2645E+12,1322580,52740848750,30000000,010120
2017.2.28,1.299E+12,1258393,54446406750,30000000,010120
2017.3.31,1.4175E+12,1760848,80819262050,30000000,010120
2017.4.30,1.524E+12,1150374,56377211950,30000000,010120
2017.5.31,1.644E+12,1347347,71911623400,30000000,010120
2017.6.30,1.674E+12,1311961,72305059500,30000000,010120
2017.7.31,1.734E+12,1698223,93835453500,30000000,010120
2017.8.31,1.746E+12,1143610,67614679700,30000000,010120
2017.9.30,1.623E+12,961349,54559189700,30000000,010120
2017.10.31,1.797E+12,1361590,77325375300,30000000,010120
2017.11.30,1.836E+12,1688591,1.02846E+11,30000000,010120
2017.12.31,1.953E+12,1328260,83423464300,30000000,010120
2018.1.31,2.067E+12,1543340,1.0639E+11,30000000,010120
2018.2.28,1.674E+12,2775394,1.61432E+11,30000000,010120
2018.3.31,1.842E+12,2151309,1.30927E+11,30000000,010120
2018.4.30,2.058E+12,3262910,2.14229E+11,30000000,010120
2018.5.31,2.316E+12,5142871,3.91253E+11,30000000,010120
2018.6.30,2.115E+12,2198873,1.65229E+11,30000000,010120
2018.7.31,2.175E+12,2790856,2.0694E+11,30000000,010120
2018.8.31,2.148E+12,1870311,1.33068E+11,30000000,010120
2018.9.30,2.238E+12,1665046,1.27253E+11,30000000,010120
2018.10.31,1.4745E+12,3116120,1.81511E+11,30000000,010120
2018.11.30,1.551E+12,3189279,1.5941E+11,30000000,010120
2018.12.31,1.47E+12,1751573,89067756100,30000000,010120
2019.1.31,1.572E+12,2231835,1.13949E+11,30000000,010120
2019.2.28,1.59E+12,2165787,1.14919E+11,30000000,010120
2019.3.31,1.425E+12,2129254,1.0498E+11,30000000,010120
2019.4.30,1.443E+12,1808344,88650075200,30000000,010120
2019.5.31,1.4535E+12,1811698,85074969850,30000000,010120
2019.6.30,1.515E+12,1619073,79862767950,30000000,010120
2019.7.31,1.386E+12,1225588,59220902150,30000000,010120
2019.8.31,1.3785E+12,1121649,49816833550,30000000,010120
2019.9.30,1.4445E+12,895976,42415386950,30000000,010120
2019.10.31,1.4925E+12,938150,45898433300,30000000,010120
2019.11.30,1.512E+12,1345599,67418940850,30000000,010120
2019.12.31,1.638E+12,1118408,59361677600,30000000,010120
2020.1.31,1.581E+12,1241450,66087820000,30000000,010120
2020.2.29,1.308E+12,1766003,85014313600,30000000,010120
2020.3.31,1.035E+12,3290183,1.09355E+11,30000000,010120
2020.4.30,1.173E+12,2082528,77856090500,30000000,010120
2020.5.31,1.3665E+12,2369379,98732750600,30000000,010120
2020.6.30,1.437E+12,2872137,1.32662E+11,30000000,010120
2020.7.31,1.608E+12,3203880,1.75274E+11,30000000,010120
2020.8.31,1.623E+12,2308361,1.24633E+11,30000000,010120
2020.9.30,1.695E+12,5570621,3.52167E+11,30000000,010120
2020.10.31,1.488E+12,3127322,1.7643E+11,30000000,010120
2020.11.30,1.653E+12,3849224,2.09927E+11,30000000,010120
2020.12.31,1.893E+12,5351019,3.1384E+11,30000000,010120
2021.1.31,1.845E+12,7548525,5.2154E+11,30000000,010120
2021.2.28,1.725E+12,2761400,1.7032E+11,30000000,010120
2021.3.31,1.827E+12,2851424,1.66474E+11,30000000,010120
2021.4.30,1.707E+12,2504197,1.48734E+11,30000000,010120
2021.5.31,1.704E+12,1558822,87101789100,30000000,010120
2021.6.30,1.677E+12,2114212,1.21088E+11,30000000,010120
2021.7.31,1.947E+12,5651576,3.46671E+11,30000000,010120
2021.8.31,2.058E+12,3676332,2.40115E+11,30000000,010120
2021.9.30,2.001E+12,2176442,1.4981E+11,30000000,010120
2021.10.31,1.767E+12,1583248,1.00549E+11,30000000,010120
2021.11.30,1.575E+12,1643174,95660512700,30000000,010120
2021.12.31,1.674E+12,1459707,79832185300,30000000,010120
2013.4.30,3.34807E+12,1790401,1.55694E+11,38220000,052690
2013.5.31,3.16844E+12,1815047,1.63312E+11,38220000,052690
2013.6.30,2.66393E+12,2148841,1.54773E+11,38220000,052690
2013.7.31,2.76713E+12,1665962,1.18786E+11,38220000,052690
2013.8.31,2.50723E+12,1376862,94975103700,38220000,052690
2013.9.30,2.78624E+12,2104210,1.48523E+11,38220000,052690
2013.10.31,2.15179E+12,3498610,2.11099E+11,38220000,052690
2013.11.30,2.3276E+12,1941072,1.11572E+11,38220000,052690
2013.12.31,2.31231E+12,3842807,2.18538E+11,38220000,052690
2014.1.31,2.59132E+12,2558545,1.68297E+11,38220000,052690
2014.2.28,2.46137E+12,1554855,1.01126E+11,38220000,052690
2014.3.31,2.51105E+12,2332819,1.43421E+11,38220000,052690
2014.4.30,2.35435E+12,1814928,1.14284E+11,38220000,052690
2014.5.31,1.9798E+12,1974519,1.09633E+11,38220000,052690
2014.6.30,1.89571E+12,1752308,84853860950,38220000,052690
2014.7.31,2.19383E+12,1971040,1.0406E+11,38220000,052690
2014.8.31,2.2932E+12,2053364,1.17775E+11,38220000,052690
2014.9.30,2.47666E+12,1765561,1.11865E+11,38220000,052690
2014.10.31,2.4843E+12,1952385,1.28977E+11,38220000,052690
2014.11.30,2.25498E+12,4033202,2.4065E+11,38220000,052690
2014.12.31,1.96069E+12,4209364,2.1865E+11,38220000,052690
2015.1.31,1.63008E+12,3826729,1.72704E+11,38220000,052690
2015.2.28,1.83456E+12,4235461,1.91985E+11,38220000,052690
2015.3.31,1.84412E+12,4963452,2.43207E+11,38220000,052690
2015.4.30,1.59377E+12,5556121,2.48255E+11,38220000,052690
2015.5.31,1.44663E+12,4146641,1.61716E+11,38220000,052690
2015.6.30,1.46574E+12,5281334,2.12309E+11,38220000,052690
2015.7.31,1.07589E+12,3860235,1.32654E+11,38220000,052690
2015.8.31,9.63144E+11,3260467,83753118500,38220000,052690
2015.9.30,1.12367E+12,7746180,2.26193E+11,38220000,052690
2015.10.31,1.30712E+12,3452020,1.0953E+11,38220000,052690
2015.11.30,1.35872E+12,3046720,1.08932E+11,38220000,052690
2015.12.31,1.32241E+12,1790453,61963499050,38220000,052690
2016.1.31,1.10838E+12,2043565,59968409950,38220000,052690
2016.2.29,1.03576E+12,2060195,54242215350,38220000,052690
2016.3.31,1.19438E+12,2569098,76650947000,38220000,052690
2016.4.30,1.2861E+12,2075527,67304476200,38220000,052690
2016.5.31,1.09309E+12,1808657,54514069900,38220000,052690
2016.6.30,1.01665E+12,2462989,67175980062,38220000,052690
2016.7.31,1.20011E+12,3147343,90312072900,38220000,052690
2016.8.31,1.24024E+12,3481599,1.16035E+11,38220000,052690
2016.9.30,1.11411E+12,2007429,62180688600,38220000,052690
2016.10.31,9.59322E+11,2318302,64625006050,38220000,052690
2016.11.30,8.92437E+11,2221170,53154365650,38220000,052690
2016.12.31,9.03903E+11,1690356,39963638650,38220000,052690
2017.1.31,9.01992E+11,1200724,28824705300,38220000,052690
2017.2.28,1.0243E+12,2585415,66590629100,38220000,052690
2017.3.31,1.05869E+12,3296308,87305631150,38220000,052690
2017.4.30,9.63144E+11,2161675,57131132600,38220000,052690
2017.5.31,9.03903E+11,2545915,60275284050,38220000,052690
2017.6.30,7.51023E+11,5269933,1.14716E+11,38220000,052690
2017.7.31,7.24269E+11,3009184,59417449650,38220000,052690
2017.8.31,6.91782E+11,1864807,33998924500,38220000,052690
2017.9.30,6.91782E+11,2046935,37377737700,38220000,052690
2017.10.31,6.84138E+11,7626799,1.62969E+11,38220000,052690
2017.11.30,6.95604E+11,2311471,41867656200,38220000,052690
2017.12.31,9.09636E+11,8009784,1.91439E+11,38220000,052690
2018.1.31,9.13458E+11,3240103,76043439000,38220000,052690
2018.2.28,8.92437E+11,1800535,42585811850,38220000,052690
2018.3.31,1.19438E+12,5471463,1.52603E+11,38220000,052690
2018.4.30,1.40841E+12,6377786,2.13391E+11,38220000,052690
2018.5.31,1.19246E+12,6829353,2.43059E+11,38220000,052690
2018.6.30,1.01283E+12,3056177,87972408900,38220000,052690
2018.7.31,8.14086E+11,3848808,87033408200,38220000,052690
2018.8.31,7.98798E+11,2432390,50626357600,38220000,052690
2018.9.30,8.0262E+11,1294352,26697664200,38220000,052690
2018.10.31,7.01337E+11,1875018,37341054500,38220000,052690
2018.11.30,7.93065E+11,1712342,35382531650,38220000,052690
2018.12.31,7.98798E+11,1320400,27773452000,38220000,052690
2019.1.31,9.99453E+11,2948406,68762782650,38220000,052690
2019.2.28,1.00901E+12,1870016,49715164000,38220000,052690
2019.3.31,9.05814E+11,2067390,54962764500,38220000,052690
2019.4.30,8.71416E+11,1758608,41504540750,38220000,052690
2019.5.31,8.17908E+11,1378297,30317006050,38220000,052690
2019.6.30,7.73955E+11,1189226,25665546200,38220000,052690
2019.7.31,7.20447E+11,1192633,23197177000,38220000,052690
2019.8.31,6.80316E+11,896840,15948634700,38220000,052690
2019.9.30,8.44662E+11,3998895,88716394700,38220000,052690
2019.10.31,7.85421E+11,1334307,28490428450,38220000,052690
2019.11.30,7.22358E+11,1325084,26436248800,38220000,052690
2019.12.31,7.66311E+11,1795366,35988064950,38220000,052690
2020.1.31,7.52934E+11,2212412,44027303700,38220000,052690
2020.2.29,6.89871E+11,3009391,59243466550,38220000,052690
2020.3.31,5.75211E+11,3372437,51540325750,38220000,052690
2020.4.30,6.4974E+11,2963991,48874465400,38220000,052690
2020.5.31,6.32541E+11,1517579,25260098000,38220000,052690
2020.6.30,5.733E+11,2251841,37068459450,38220000,052690
2020.7.31,6.19164E+11,1625106,26004384600,38220000,052690
2020.8.31,6.22986E+11,2667483,44860100500,38220000,052690
2020.9.30,6.22986E+11,3552397,62995916350,38220000,052690
2020.10.31,5.94321E+11,2257532,37169680000,38220000,052690
2020.11.30,6.3063E+11,1970597,32708769800,38220000,052690
2020.12.31,6.82227E+11,5094172,90026243800,38220000,052690
2021.1.31,6.51651E+11,4339108,76105374700,38220000,052690
2021.2.28,6.6885E+11,3134276,55998665750,38220000,052690
2021.3.31,8.58039E+11,6814770,1.38322E+11,38220000,052690
2021.4.30,1.46765E+12,25401848,9.47187E+11,38220000,052690
2021.5.31,2.22058E+12,29584283,1.42576E+12,38220000,052690
2021.6.30,1.93011E+12,17426826,9.68117E+11,38220000,052690
2021.7.31,2.03713E+12,23995549,1.34774E+12,38220000,052690
2021.8.31,1.77532E+12,5725508,2.74802E+11,38220000,052690
2021.9.30,1.86131E+12,5899775,2.91582E+11,38220000,052690
2021.10.31,2.7098E+12,21852360,1.35651E+12,38220000,052690
2021.11.30,3.18373E+12,37422922,3.46964E+12,38220000,052690
2021.12.31,3.2487E+12,16261686,1.46808E+12,38220000,052690
2013.4.30,2.28424E+12,7178030,4.01711E+11,39248121,008770
2013.5.31,2.45301E+12,5057089,3.05732E+11,39248121,008770
2013.6.30,2.39414E+12,5489738,3.35638E+11,39248121,008770
2013.7.31,2.61E+12,7396872,4.82648E+11,39248121,008770
2013.8.31,2.6414E+12,7963705,5.23672E+11,39248121,008770
2013.9.30,2.5315E+12,7284105,4.7765E+11,39248121,008770
2013.10.31,2.6885E+12,6858612,4.47505E+11,39248121,008770
2013.11.30,2.69635E+12,5659072,3.95138E+11,39248121,008770
2013.12.31,2.61E+12,2789889,1.88349E+11,39248121,008770
2014.1.31,3.06135E+12,8760976,6.36961E+11,39248121,008770
2014.2.28,3.26937E+12,4576643,3.73689E+11,39248121,008770
2014.3.31,3.37926E+12,6526322,5.68658E+11,39248121,008770
2014.4.30,3.41066E+12,8001363,6.64491E+11,39248121,008770
2014.5.31,3.63045E+12,7590131,6.82266E+11,39248121,008770
2014.6.30,3.58728E+12,4459089,4.01954E+11,39248121,008770
2014.7.31,4.31729E+12,5209197,5.31835E+11,39248121,008770
2014.8.31,4.67053E+12,7848639,9.57173E+11,39248121,008770
2014.9.30,4.69015E+12,9228633,1.04038E+12,39248121,008770
2014.10.31,3.94444E+12,9787584,1.01959E+12,39248121,008770
2014.11.30,3.51271E+12,10564833,1.012E+12,39248121,008770
2014.12.31,3.58728E+12,6407743,5.69821E+11,39248121,008770
2015.1.31,4.00331E+12,8162231,8.29847E+11,39248121,008770
2015.2.28,3.88556E+12,5669171,5.85641E+11,39248121,008770
2015.3.31,3.84239E+12,7202806,6.93809E+11,39248121,008770
2015.4.30,4.19955E+12,14832349,1.70314E+12,39248121,008770
2015.5.31,4.69015E+12,6240268,7.06414E+11,39248121,008770
2015.6.30,4.37617E+12,9580841,1.06042E+12,39248121,008770
2015.7.31,4.94526E+12,16063195,2.08065E+12,39248121,008770
2015.8.31,4.7294E+12,7900755,9.73278E+11,39248121,008770
2015.9.30,4.51353E+12,4545041,5.31665E+11,39248121,008770
2015.10.31,4.31729E+12,7345312,7.94908E+11,39248121,008770
2015.11.30,3.55195E+12,10025555,9.68313E+11,39248121,008770
2015.12.31,3.03388E+12,7933948,6.58637E+11,39248121,008770
2016.1.31,2.55505E+12,18323443,1.25204E+12,39248121,008770
2016.2.29,2.48833E+12,16484126,1.09622E+12,39248121,008770
2016.3.31,2.61E+12,16740634,1.17808E+12,39248121,008770
2016.4.30,2.87689E+12,14536785,1.02085E+12,39248121,008770
2016.5.31,2.58645E+12,9047367,6.22118E+11,39248121,008770
2016.6.30,2.66495E+12,7786354,5.06291E+11,39248121,008770
2016.7.31,2.33919E+12,8506388,5.42838E+11,39248121,008770
2016.8.31,2.66102E+12,8858853,5.54416E+11,39248121,008770
2016.9.30,2.37451E+12,4825882,3.12071E+11,39248121,008770
2016.10.31,2.24892E+12,6230338,3.68451E+11,39248121,008770
2016.11.30,1.97811E+12,5748090,2.98325E+11,39248121,008770
2016.12.31,1.8898E+12,5025645,2.47248E+11,39248121,008770
2017.1.31,1.70141E+12,7273176,3.35864E+11,39248121,008770
2017.2.28,2.00558E+12,14714965,7.10671E+11,39248121,008770
2017.3.31,1.77009E+12,13629972,6.10758E+11,39248121,008770
2017.4.30,1.9938E+12,11551327,5.80444E+11,39248121,008770
2017.5.31,2.38629E+12,11165848,6.58803E+11,39248121,008770
2017.6.30,2.24107E+12,8471113,4.90425E+11,39248121,008770
2017.7.31,2.55113E+12,10862036,6.54481E+11,39248121,008770
2017.8.31,2.42946E+12,7591319,4.81147E+11,39248121,008770
2017.9.30,2.28424E+12,5759633,3.27157E+11,39248121,008770
2017.10.31,3.07313E+12,12454680,8.48112E+11,39248121,008770
2017.11.30,3.32432E+12,13468205,1.11125E+12,39248121,008770
2017.12.31,3.33217E+12,9202520,7.72796E+11,39248121,008770
2018.1.31,3.65008E+12,9562959,8.83549E+11,39248121,008770
2018.2.28,3.2105E+12,6071584,5.25117E+11,39248121,008770
2018.3.31,3.76389E+12,8948339,8.05109E+11,39248121,008770
2018.4.30,4.55278E+12,9365644,9.83908E+11,39248121,008770
2018.5.31,4.86677E+12,7030636,8.55492E+11,39248121,008770
2018.6.30,4.84714E+12,6270399,7.79106E+11,39248121,008770
2018.7.31,3.91696E+12,15299332,1.54644E+12,39248121,008770
2018.8.31,4.2388E+12,9583625,9.9154E+11,39248121,008770
2018.9.30,4.25842E+12,6755400,6.99826E+11,39248121,008770
2018.10.31,2.79839E+12,16612747,1.3974E+12,39248121,008770
2018.11.30,3.38711E+12,18317793,1.4692E+12,39248121,008770
2018.12.31,3.00248E+12,11474062,9.05949E+11,39248121,008770
2019.1.31,3.00641E+12,18807088,1.40365E+12,39248121,008770
2019.2.28,3.21835E+12,13926605,1.10341E+12,39248121,008770
2019.3.31,3.74427E+12,15329398,1.35606E+12,39248121,008770
2019.4.30,4.51353E+12,11480147,1.17283E+12,39248121,008770
2019.5.31,3.71287E+12,12719401,1.27324E+12,39248121,008770
2019.6.30,3.80707E+12,8177219,7.84482E+11,39248121,008770
2019.7.31,3.08883E+12,12170557,1.04479E+12,39248121,008770
2019.8.31,3.09275E+12,9660292,7.51805E+11,39248121,008770
2019.9.30,3.38319E+12,7304849,6.1692E+11,39248121,008770
2019.10.31,3.04173E+12,9849128,7.74798E+11,39248121,008770
2019.11.30,3.32432E+12,7082457,5.81032E+11,39248121,008770
2019.12.31,3.56373E+12,5646274,4.79811E+11,39248121,008770
2020.1.31,3.43029E+12,17152450,1.65309E+12,39248121,008770
2020.2.29,3.15162E+12,16806334,1.51956E+12,39248121,008770
2020.3.31,2.76699E+12,19952476,1.47554E+12,39248121,008770
2020.4.30,3.34394E+12,17069710,1.30312E+12,39248121,008770
2020.5.31,3.10845E+12,11302888,9.21756E+11,39248121,008770
2020.6.30,2.78662E+12,16634213,1.26071E+12,39248121,008770
2020.7.31,2.75914E+12,8827000,6.23132E+11,39248121,008770
2020.8.31,2.75914E+12,15455708,1.14099E+12,39248121,008770
2020.9.30,2.98678E+12,13919303,1.04444E+12,39248121,008770
2020.10.31,2.91221E+12,8586847,6.57877E+11,39248121,008770
2020.11.30,3.13985E+12,15238410,1.22748E+12,39248121,008770
2020.12.31,3.23012E+12,11663425,9.62179E+11,39248121,008770
2021.1.31,3.17517E+12,22049002,1.86824E+12,39248121,008770
2021.2.28,3.20265E+12,11788695,9.74983E+11,39248121,008770
2021.3.31,3.41066E+12,12885500,1.10654E+12,39248121,008770
2021.4.30,3.39496E+12,13137265,1.13277E+12,39248121,008770
2021.5.31,3.98368E+12,18799189,1.76141E+12,39248121,008770
2021.6.30,3.80707E+12,12836187,1.25955E+12,39248121,008770
2021.7.31,3.6697E+12,7947151,7.50865E+11,39248121,008770
2021.8.31,3.52448E+12,6997395,6.27376E+11,39248121,008770
2021.9.30,3.39889E+12,5734084,5.08453E+11,39248121,008770
2021.10.31,3.43029E+12,8864959,7.97893E+11,39248121,008770
2021.11.30,2.77092E+12,13092422,1.03932E+12,39248121,008770
2021.12.31,3.06135E+12,5911488,4.51484E+11,39248121,008770
2013.4.30,2.58011E+12,1944189,89899718400,55725992,071050
2013.5.31,2.50767E+12,2272080,1.04033E+11,55725992,071050
2013.6.30,2.31541E+12,2441691,1.00564E+11,55725992,071050
2013.7.31,2.26248E+12,1297459,53045046600,55725992,071050
2013.8.31,2.19003E+12,1557122,60253067590,55725992,071050
2013.9.30,2.30984E+12,1690294,69588722700,55725992,071050
2013.10.31,2.30427E+12,1571303,64370051050,55725992,071050
2013.11.30,2.26526E+12,1371174,54676796900,55725992,071050
2013.12.31,2.27362E+12,1331674,52128373900,55725992,071050
2014.1.31,2.19839E+12,1429085,56640799330,55725992,071050
2014.2.28,2.14266E+12,1591763,60921659564,55725992,071050
2014.3.31,2.05072E+12,1406894,51601693490,55725992,071050
2014.4.30,2.10923E+12,1686895,63329547400,55725992,071050
2014.5.31,2.1566E+12,1707577,65819188720,55725992,071050
2014.6.30,2.24018E+12,1621754,64165939650,55725992,071050
2014.7.31,2.58847E+12,3034102,1.34653E+11,55725992,071050
2014.8.31,2.83645E+12,2544105,1.21515E+11,55725992,071050
2014.9.30,3.08722E+12,2530562,1.35599E+11,55725992,071050
2014.10.31,3.01478E+12,3869721,2.03851E+11,55725992,071050
2014.11.30,3.19867E+12,2491912,1.36861E+11,55725992,071050
2014.12.31,2.70271E+12,2180986,1.12088E+11,55725992,071050
2015.1.31,2.89775E+12,2330701,1.15932E+11,55725992,071050
2015.2.28,3.04264E+12,1729345,90267023560,55725992,071050
2015.3.31,3.50516E+12,3378989,1.88158E+11,55725992,071050
2015.4.30,3.84509E+12,4269685,2.96799E+11,55725992,071050
2015.5.31,3.70021E+12,2373902,1.5715E+11,55725992,071050
2015.6.30,3.54975E+12,2814179,1.80583E+11,55725992,071050
2015.7.31,3.46616E+12,3183864,1.98764E+11,55725992,071050
2015.8.31,3.88967E+12,4145832,2.74387E+11,55725992,071050
2015.9.30,3.40486E+12,2948765,1.8526E+11,55725992,071050
2015.10.31,3.39929E+12,2037513,1.24865E+11,55725992,071050
2015.11.30,3.04821E+12,2698473,1.50283E+11,55725992,071050
2015.12.31,2.76122E+12,3108354,1.61662E+11,55725992,071050
2016.1.31,2.58569E+12,3411636,1.54348E+11,55725992,071050
2016.2.29,2.31541E+12,3077828,1.29036E+11,55725992,071050
2016.3.31,2.44916E+12,4617283,2.07752E+11,55725992,071050
2016.4.30,2.56897E+12,3517610,1.56843E+11,55725992,071050
2016.5.31,2.48817E+12,3238407,1.40212E+11,55725992,071050
2016.6.30,2.34606E+12,3526558,1.52185E+11,55725992,071050
2016.7.31,2.61355E+12,2880679,1.28336E+11,55725992,071050
2016.8.31,2.23461E+12,3058647,1.30932E+11,55725992,071050
2016.9.30,2.27083E+12,1856267,76234170700,55725992,071050
2016.10.31,2.29034E+12,1862638,75920553300,55725992,071050
2016.11.30,2.23183E+12,2552772,1.05927E+11,55725992,071050
2016.12.31,2.33492E+12,2020494,84830662200,55725992,071050
2017.1.31,2.59126E+12,2850935,1.28053E+11,55725992,071050
2017.2.28,2.64141E+12,2427437,1.15796E+11,55725992,071050
2017.3.31,2.62469E+12,2535536,1.20885E+11,55725992,071050
2017.4.30,2.85874E+12,2231811,1.0764E+11,55725992,071050
2017.5.31,3.41043E+12,3419036,1.94853E+11,55725992,071050
2017.6.30,3.90639E+12,3457795,2.2795E+11,55725992,071050
2017.7.31,3.96769E+12,4089602,2.92479E+11,55725992,071050
2017.8.31,3.6612E+12,3767760,2.56089E+11,55725992,071050
2017.9.30,3.41043E+12,3385366,2.13435E+11,55725992,071050
2017.10.31,3.52746E+12,3030259,1.95483E+11,55725992,071050
2017.11.30,3.80051E+12,4271620,2.87173E+11,55725992,071050
2017.12.31,3.84509E+12,3061168,2.09033E+11,55725992,071050
2018.1.31,4.87045E+12,6832937,5.67106E+11,55725992,071050
2018.2.28,4.37449E+12,5042099,4.1293E+11,55725992,071050
2018.3.31,4.60854E+12,3743349,3.07591E+11,55725992,071050
2018.4.30,5.07664E+12,4639310,3.85873E+11,55725992,071050
2018.5.31,5.23267E+12,3636443,3.37712E+11,55725992,071050
2018.6.30,4.68656E+12,3461595,3.04379E+11,55725992,071050
2018.7.31,3.97884E+12,5696347,4.20434E+11,55725992,071050
2018.8.31,3.97326E+12,4594893,3.15398E+11,55725992,071050
2018.9.30,4.24075E+12,3328283,2.37171E+11,55725992,071050
2018.10.31,3.30455E+12,4596698,2.92561E+11,55725992,071050
2018.11.30,3.77265E+12,3802023,2.49529E+11,55725992,071050
2018.12.31,3.3157E+12,3236315,2.04104E+11,55725992,071050
2019.1.31,3.58318E+12,3702244,2.27061E+11,55725992,071050
2019.2.28,3.59433E+12,2892656,1.81919E+11,55725992,071050
2019.3.31,3.46058E+12,3221967,2.0365E+11,55725992,071050
2019.4.30,3.81166E+12,4557613,3.1778E+11,55725992,071050
2019.5.31,4.03456E+12,3952382,2.72997E+11,55725992,071050
2019.6.30,4.49709E+12,3628198,2.81169E+11,55725992,071050
2019.7.31,4.15159E+12,3911457,3.06831E+11,55725992,071050
2019.8.31,4.02899E+12,3858717,2.73388E+11,55725992,071050
2019.9.30,4.19617E+12,3191026,2.39281E+11,55725992,071050
2019.10.31,3.77822E+12,3354342,2.38399E+11,55725992,071050
2019.11.30,3.99555E+12,2891560,2.05359E+11,55725992,071050
2019.12.31,4.03456E+12,3487248,2.44427E+11,55725992,071050
2020.1.31,3.70578E+12,3429083,2.43121E+11,55725992,071050
2020.2.29,3.49959E+12,3770406,2.52706E+11,55725992,071050
2020.3.31,2.77237E+12,8074174,3.80719E+11,55725992,071050
2020.4.30,2.79187E+12,6614460,3.12096E+11,55725992,071050
2020.5.31,2.93676E+12,7337530,3.62625E+11,55725992,071050
2020.6.30,2.47981E+12,9444070,4.92158E+11,55725992,071050
2020.7.31,2.71386E+12,9214602,4.39273E+11,55725992,071050
2020.8.31,3.39371E+12,13382507,8.10117E+11,55725992,071050
2020.9.30,4.04013E+12,22258232,1.71285E+12,55725992,071050
2020.10.31,3.8228E+12,6991225,4.94613E+11,55725992,071050
2020.11.30,4.1293E+12,9797507,7.35251E+11,55725992,071050
2020.12.31,4.40235E+12,9141706,7.15996E+11,55725992,071050
2021.1.31,4.53052E+12,13831214,1.20259E+12,55725992,071050
2021.2.28,4.86488E+12,8839888,7.91626E+11,55725992,071050
2021.3.31,4.77014E+12,6215968,5.38008E+11,55725992,071050
2021.4.30,6.24131E+12,12511568,1.30369E+12,55725992,071050
2021.5.31,5.7955E+12,7467036,7.86939E+11,55725992,071050
2021.6.30,5.73978E+12,6774849,7.14371E+11,55725992,071050
2021.7.31,5.34412E+12,11421868,1.17237E+12,55725992,071050
2021.8.31,5.31069E+12,6973313,6.64596E+11,55725992,071050
2021.9.30,4.80915E+12,4520542,4.01153E+11,55725992,071050
2021.10.31,4.84816E+12,3800957,3.26944E+11,55725992,071050
2021.11.30,4.19617E+12,4434590,3.75574E+11,55725992,071050
2021.12.31,4.49709E+12,3833317,3.17193E+11,55725992,071050
2013.4.30,2.64876E+11,3081647,17660953660,44367832,000990
2013.5.31,3.76683E+11,9702545,74271371530,44367832,000990
2013.6.30,3.04807E+11,4411416,34067749010,44367832,000990
2013.7.31,3.22554E+11,4862279,36162749770,44367832,000990
