date,ticker,open,high,low,close,volume
2016.2.29,006800,7771,7977,6989,7811,32663869
2016.3.31,006800,7977,8739,7801,8085,42115781
2016.4.30,006800,8104,8397,7439,8085,36212202
2016.5.31,006800,8035,9199,7449,7752,50532654
2016.6.30,006800,7732,8378,7351,7615,35790601
2016.7.31,006800,7683,9032,7605,8877,41327221
2016.8.31,006800,8915,8964,7762,7772,35779775
2016.9.30,006800,7762,7967,7547,7635,18139428
2016.10.31,006800,7644,7879,7527,7576,18176458
2016.11.30,006800,7576,7820,6725,6794,27089158
2016.12.31,006800,6794,7263,6530,7078,29411904
2017.1.31,006800,7068,8847,7038,8613,68015199
2017.2.28,006800,8671,9032,8319,8730,72436467
2017.3.31,006800,8896,9658,8485,8837,76317302
2017.4.30,006800,8886,9091,8250,8720,56412934
2017.5.31,006800,8729,9707,8729,9287,78416991
2017.6.30,006800,9238,11144,9032,10802,158142650
2017.7.31,006800,10851,11340,10264,10607,71201263
2017.8.31,006800,10558,10949,9687,9923,56359396
2017.9.30,006800,9971,10558,9287,9610,52139633
2017.10.31,006800,9775,10802,9727,9923,49274694
2017.11.30,006800,10020,11046,9668,10020,82503483
2017.12.31,006800,10167,10753,8573,8984,80983382
2018.1.31,006800,9013,11650,8915,11250,88210527
2018.2.28,006800,11350,11450,9170,9280,65576585
2018.3.31,006800,9090,9960,8940,9220,59423846
2018.4.30,006800,9250,9820,8810,9780,58248796
2018.5.31,006800,9780,10250,9320,9400,60344671
2018.6.30,006800,9370,9660,8280,8520,44341573
2018.7.31,006800,8450,8500,7840,8140,37156972
2018.8.31,006800,8190,8400,7550,8220,34291087
2018.9.30,006800,8200,8570,7990,8470,24015899
2018.10.31,006800,8490,8520,6300,6430,45044758
2018.11.30,006800,6480,7460,6430,7120,55847834
2018.12.31,006800,7220,7340,6510,6530,36061959
2019.1.31,006800,6590,7710,6280,7590,48334061
2019.2.28,006800,7550,7780,7370,7560,26920941
2019.3.31,006800,7660,7770,7110,7330,29477021
2019.4.30,006800,7360,8200,7350,7800,35402624
2019.5.31,006800,7720,7860,7150,7460,30485812
2019.6.30,006800,7410,8410,7380,8180,32131147
2019.7.31,006800,8290,8330,7430,7540,26206785
2019.8.31,006800,7490,7610,6790,7440,28827125
2019.9.30,006800,7390,7840,7120,7500,21290939
2019.10.31,006800,7480,7590,7150,7150,22272083
2019.11.30,006800,7120,7650,7050,7230,29728654
2019.12.31,006800,7250,7820,7190,7550,29229600
2020.1.31,006800,7550,7790,6850,6890,37588340
2020.2.29,006800,6790,7200,6320,6340,37568972
2020.3.31,006800,6350,6720,3505,5270,101837132
2020.4.30,006800,5220,5740,4685,5610,84109483
2020.5.31,006800,5450,6590,5250,6170,69980567
2020.6.30,006800,6260,7280,6240,6670,91305168
2020.7.31,006800,6730,8290,6720,7890,71065634
2020.8.31,006800,7990,9930,7900,9300,99376453
2020.9.30,006800,9320,9890,8350,8480,57854023
2020.10.31,006800,8410,9020,8270,8370,33298061
2020.11.30,006800,8460,10150,8460,9480,55877676
2020.12.31,006800,9630,10700,9260,9440,59406936
2021.1.31,006800,9450,11100,9250,9500,90895940
2021.2.28,006800,9460,10150,9320,9340,44591636
2021.3.31,006800,9490,10050,9110,9860,31428678
2021.4.30,006800,9950,10650,9650,10000,45477119
2021.5.31,006800,9980,10950,9630,9900,49536125
2021.6.30,006800,9910,10050,9340,9430,38817648
2021.7.31,006800,9450,9520,8910,8930,27648611
2021.8.31,006800,8990,9390,8230,8820,31698664
2021.9.30,006800,8760,9120,8510,8660,26561343
2021.10.31,006800,8570,9030,8180,8680,20020230
2021.11.30,006800,8700,9340,8310,8580,28431461
2021.12.31,006800,8580,9320,8490,8650,24133192
2013.11.30,007070,24461,25016,23904,24204,644757
2013.12.31,007070,24033,24290,22578,23948,2555920
2014.1.31,007070,23904,23947,20697,21681,5417807
2014.2.28,007070,21510,23221,19628,23221,9576348
2014.3.31,007070,23134,24760,22494,23050,7150567
2014.4.30,007070,22749,25102,22749,24546,4728137
2014.5.31,007070,24632,24888,19585,19671,8838790
2014.6.30,007070,19714,21381,18730,21168,5103853
2014.7.31,007070,21039,21809,17361,18816,11142939
2014.8.31,007070,18730,20868,17746,20612,7329184
2014.9.30,007070,20355,22793,20056,22280,5753916
2014.10.31,007070,21937,22749,20355,21296,4811688
2014.11.30,007070,21296,22151,18986,21638,3814515
2014.12.31,007070,21894,22878,20910,21938,3659977
2015.1.31,007070,21937,22835,20654,22323,4121044
2015.2.28,007070,21937,25786,21124,23948,14577676
2015.3.31,007070,23520,28908,23135,28566,7609629
2015.4.30,007070,28352,33783,27111,33185,5479755
2015.5.31,007070,32971,36178,30148,33741,4673456
2015.6.30,007070,33698,40582,32885,39942,6000512
2015.7.31,007070,40326,49178,40283,44646,9646260
2015.8.31,007070,44474,59528,43020,57133,12218828
2015.9.30,007070,56534,57133,48067,52172,6965646
2015.10.31,007070,51915,53369,45244,49264,7027058
2015.11.30,007070,49948,51231,44303,47212,9557960
2015.12.31,007070,47468,47725,42122,46014,4789360
2016.1.31,007070,46356,56021,43704,56021,4916712
2016.2.29,007070,56107,57133,40711,43619,9171369
2016.3.31,007070,44133,46099,38230,40326,8307239
2016.4.30,007070,40625,46185,40369,45758,8320158
2016.5.31,007070,45672,51145,42934,45244,9608743
2016.6.30,007070,45244,47724,42422,46613,6078285
2016.7.31,007070,46441,47553,43106,43106,5576824
2016.8.31,007070,43448,43619,40070,40284,6496728
2016.9.30,007070,40326,43363,38701,42080,4382748
2016.10.31,007070,41695,42336,37931,41738,4613656
2016.11.30,007070,41224,42678,38829,40455,4270702
2016.12.31,007070,40198,41823,39514,40711,2499025
2017.1.31,007070,40711,44902,39684,44475,3187804
2017.2.28,007070,44475,46356,42037,44988,5145376
2017.3.31,007070,45244,45330,41737,45073,4230423
2017.4.30,007070,45244,46783,43876,45415,4021195
2017.5.31,007070,45158,49521,44559,47981,6313193
2017.6.30,007070,47895,48837,43362,44133,6348422
2017.7.31,007070,44389,44474,39343,41396,6235154
2017.8.31,007070,41395,42849,34082,34511,11745675
2017.9.30,007070,34381,34510,28138,29550,7269731
2017.10.31,007070,29634,31174,28394,28566,4160172
2017.11.30,007070,28437,34126,28138,33784,8968910
2017.12.31,007070,33954,37333,32286,34468,7113569
2018.1.31,007070,34339,37033,32457,33313,5573092
2018.2.28,007070,33312,33783,30447,30790,3278824
2018.3.31,007070,30875,30875,25829,27925,5270407
2018.4.30,007070,28010,32671,27625,31816,5503660
2018.5.31,007070,32200,35579,30918,32287,7418776
2018.6.30,007070,32586,38658,32158,37590,7036522
2018.7.31,007070,37589,37631,24888,28438,11393214
2018.8.31,007070,28566,34339,27368,31816,7822280
2018.9.30,007070,31644,35023,30575,32928,3934844
2018.10.31,007070,32629,35708,29421,30704,5884914
2018.11.30,007070,30875,32928,29121,32501,5223749
2018.12.31,007070,32500,35836,31516,34639,3593300
2019.1.31,007070,34125,34724,29849,30833,6264847
2019.2.28,007070,30875,33911,29507,33099,3501062
2019.3.31,007070,33356,34168,31474,33484,3055628
2019.4.30,007070,33270,35494,31901,33484,3463503
2019.5.31,007070,33398,34167,28737,29079,3901104
2019.6.30,007070,29079,34039,28780,33612,2867877
2019.7.31,007070,33954,34809,31730,31902,3415958
2019.8.31,007070,32115,35921,31174,33099,4794534
2019.9.30,007070,32842,36435,32842,35280,2771588
2019.10.31,007070,34938,35921,32286,32714,2488477
2019.11.30,007070,32457,34981,32414,32586,3027468
2019.12.31,007070,32671,33996,31559,33570,2607478
2020.1.31,007070,33783,35493,32842,33912,2608673
2020.2.29,007070,34339,36092,29079,30234,4164068
2020.3.31,007070,30362,31473,21467,26428,5831892
2020.4.30,007070,26427,33184,24760,32458,8479143
2020.5.31,007070,31645,38402,31346,36435,11325231
2020.6.30,007070,36776,37889,29934,31175,8672112
2020.7.31,007070,31302,32457,29079,29379,5503874
2020.8.31,007070,29122,30233,26684,28181,8332058
2020.9.30,007070,28993,29592,27069,28652,6756196
2020.10.31,007070,28395,31602,27454,27454,10591237
2020.11.30,007070,27326,30277,27283,28866,8990217
2020.12.31,007070,29036,30319,28736,29464,7107979
2021.1.31,007070,29507,31987,29208,29678,10077243
2021.2.28,007070,29335,31131,29207,30961,7318245
2021.3.31,007070,31259,33698,30404,32629,8593077
2021.4.30,007070,32714,32927,30533,30619,5802403
2021.5.31,007070,30148,33869,29464,33570,15499257
2021.6.30,007070,33655,34040,30704,33057,10926454
2021.7.31,007070,33057,33099,30106,30191,8242649
2021.8.31,007070,30447,30532,27069,29336,12010239
2021.9.30,007070,29293,29721,27240,27925,5900958
2021.10.31,007070,27625,28523,27027,27540,4634205
2021.11.30,007070,27625,28780,24161,24161,6207988
2021.12.31,007070,24161,27026,23947,26000,5354300
2013.11.30,008770,67500,69800,67400,68700,629917
2013.12.31,008770,68600,69900,65200,66500,2789889
2014.1.31,008770,66900,79300,55500,78000,8760976
2014.2.28,008770,77900,85000,77400,83300,4576643
2014.3.31,008770,83900,91600,82500,86100,6526322
2014.4.30,008770,86800,88500,78700,86900,8001363
2014.5.31,008770,87000,93900,83600,92500,7590131
2014.6.30,008770,93000,93600,87000,91400,4459089
2014.7.31,008770,90800,113000,90600,110000,5209197
2014.8.31,008770,109500,135500,109500,119000,7848639
2014.9.30,008770,119000,122500,103000,119500,9228633
2014.10.31,008770,119500,124500,91800,100500,9787584
2014.11.30,008770,105500,107000,88300,89500,10564833
2014.12.31,008770,89500,95500,83600,91400,6407743
2015.1.31,008770,91700,108000,91500,102000,8162231
2015.2.28,008770,104000,108500,97800,99000,5669171
2015.3.31,008770,97000,102500,90700,97900,7202806
2015.4.30,008770,99200,128500,94500,107000,14832349
2015.5.31,008770,108500,126000,104000,119500,6240268
2015.6.30,008770,116000,119500,99500,111500,9580841
2015.7.31,008770,115000,143000,114000,126000,16063195
2015.8.31,008770,126500,141500,102500,120500,7900755
2015.9.30,008770,119500,125500,108000,115000,4545041
2015.10.31,008770,115000,120500,100000,110000,7345312
2015.11.30,008770,109000,116500,87100,90500,10025555
2015.12.31,008770,91300,92800,76700,77300,7933948
2016.1.31,008770,77800,79300,63200,65100,18323443
2016.2.29,008770,65700,73700,60500,63400,16484126
2016.3.31,008770,64400,77000,64000,66500,16740634
2016.4.30,008770,67200,74400,64500,73300,14536785
2016.5.31,008770,71000,73300,64500,65900,9047367
2016.6.30,008770,66100,68400,61100,67900,7785320
2016.7.31,008770,68000,68600,59500,59600,8506388
2016.8.31,008770,59300,68500,57200,67800,8858853
2016.9.30,008770,67700,69400,60300,60500,4825882
2016.10.31,008770,60700,62500,55800,57300,6230338
2016.11.30,008770,56800,57000,48100,50400,5748090
2016.12.31,008770,50000,52800,47150,48150,5025645
2017.1.31,008770,47550,48700,43050,43350,7273176
2017.2.28,008770,43200,53400,42350,51100,14714965
2017.3.31,008770,51000,51800,42100,45100,13629972
2017.4.30,008770,45450,55500,45300,50800,11551327
2017.5.31,008770,50000,64300,49750,60800,11165848
2017.6.30,008770,60800,62800,54200,57100,8471113
2017.7.31,008770,57500,66800,52100,65000,10862036
2017.8.31,008770,65100,67000,60400,61900,7591319
2017.9.30,008770,61900,62200,52100,58200,5759633
2017.10.31,008770,57900,79600,56500,78300,12454680
2017.11.30,008770,79100,90500,74400,84700,13468205
2017.12.31,008770,86400,90300,77500,84900,9202520
2018.1.31,008770,86900,99800,82600,93000,9562959
2018.2.28,008770,93700,98100,80300,81800,6071584
2018.3.31,008770,80300,96000,80200,95900,8948339
2018.4.30,008770,98900,117500,98300,116000,9365644
2018.5.31,008770,116500,128000,116000,124000,7030636
2018.6.30,008770,126000,132000,115500,123500,6270399
2018.7.31,008770,124000,125500,89500,99800,15299332
2018.8.31,008770,100500,111000,95000,108000,9583625
2018.9.30,008770,107500,111000,94900,108500,6755400
2018.10.31,008770,108500,114000,68500,71300,16612747
2018.11.30,008770,72300,87900,69500,86300,18317793
2018.12.31,008770,88300,89400,71300,76500,11474062
2019.1.31,008770,77700,81200,69300,76600,18807088
2019.2.28,008770,76700,86600,72000,82000,13926605
2019.3.31,008770,83300,96700,80500,95400,15329398
2019.4.30,008770,95000,116000,91800,115000,11480147
2019.5.31,008770,115000,118000,90200,94600,12719401
2019.6.30,008770,92500,103500,90100,97000,8177219
2019.7.31,008770,99100,100500,76400,78700,12170557
2019.8.31,008770,78200,82200,73300,78800,9660292
2019.9.30,008770,78100,88100,78100,86200,7304849
2019.10.31,008770,85800,86000,74900,77500,9849128
2019.11.30,008770,78100,85400,77500,84700,7082457
2019.12.31,008770,84800,90900,80200,90800,5646274
2020.1.31,008770,92100,111000,85700,87400,17152450
2020.2.29,008770,84900,99200,79700,80300,16806334
2020.3.31,008770,80300,87100,60700,70500,19952476
2020.4.30,008770,69500,86400,65800,85200,17069710
2020.5.31,008770,82700,85700,78300,79200,11302888
2020.6.30,008770,79100,84600,66000,71000,16634213
2020.7.31,008770,71500,73600,68200,70300,8827000
2020.8.31,008770,70000,80400,69100,70300,15455708
2020.9.30,008770,70700,79000,70300,76100,13919303
2020.10.31,008770,75700,79800,73500,74200,8586847
2020.11.30,008770,75000,84500,74400,80000,15238410
2020.12.31,008770,80600,87100,79500,82300,11663425
2021.1.31,008770,82900,90900,80300,80900,22049002
2021.2.28,008770,80000,86300,78500,81600,11788695
2021.3.31,008770,82600,89400,81900,86900,12885500
2021.4.30,008770,87500,91100,82700,86500,13137265
2021.5.31,008770,88100,103000,88000,101500,18799189
2021.6.30,008770,101500,103000,93500,97000,12836187
2021.7.31,008770,97500,97600,90600,93500,7947151
2021.8.31,008770,93900,95800,83500,89800,6997395
2021.9.30,008770,89300,91100,85300,86600,5734084
2021.10.31,008770,86000,93300,84300,87400,8864959
2021.11.30,008770,85300,85400,70200,70600,13092422
2021.12.31,008770,70600,79200,70000,78000,5911488
2013.11.30,009150,75300,82500,74700,81800,2569338
2013.12.31,009150,82000,82000,71500,73000,7188922
2014.1.31,009150,73000,73000,66400,66700,10044870
2014.2.28,009150,66500,69300,62000,67800,7870360
2014.3.31,009150,67900,70600,63600,69300,8650965
2014.4.30,009150,69100,74700,65900,66200,10911023
2014.5.31,009150,66200,68400,62800,62900,7826357
2014.6.30,009150,63000,65200,57100,58300,8561115
2014.7.31,009150,58000,63300,57000,63300,8712637
2014.8.31,009150,62600,62900,52700,54900,6655458
2014.9.30,009150,55400,55800,49050,49500,7085906
2014.10.31,009150,49150,50200,39800,48700,13426861
2014.11.30,009150,49200,62500,44950,60800,15802898
2014.12.31,009150,60800,61300,54500,54700,7291997
2015.1.31,009150,54300,67900,54300,67000,9828166
2015.2.28,009150,67200,69500,65300,68900,5240380
2015.3.31,009150,69000,82000,69000,76900,12672984
2015.4.30,009150,76000,77100,65300,67500,15247052
2015.5.31,009150,68000,68000,55000,55200,9655525
2015.6.30,009150,56100,61500,50100,51100,10041450
2015.7.31,009150,50900,57500,48800,54300,9335435
2015.8.31,009150,54700,61000,50500,60700,10478388
2015.9.30,009150,60800,67300,59600,64300,9774668
2015.10.31,009150,64300,69500,60700,65200,11016472
2015.11.30,009150,65600,71900,62400,69200,8039781
2015.12.31,009150,69000,72000,62300,62900,8800245
2016.1.31,009150,62900,63300,51500,55200,8860657
2016.2.29,009150,55300,60900,53800,54200,8774148
2016.3.31,009150,55200,61400,53900,58800,11031797
2016.4.30,009150,59000,59000,52000,52100,7920788
2016.5.31,009150,52100,53700,49550,52200,6815642
2016.6.30,009150,51700,52400,48300,50100,6247292
2016.7.31,009150,50300,56300,46550,55200,10116861
2016.8.31,009150,55800,61500,53100,53200,10833516
2016.9.30,009150,52300,53900,47400,48900,9346779
2016.10.31,009150,49150,49550,47000,47100,5221806
2016.11.30,009150,47100,51000,44800,46300,7859830
2016.12.31,009150,46500,50900,44900,50800,8617059
2017.1.31,009150,50400,58100,49850,56700,9316150
2017.2.28,009150,56800,61300,54700,58500,10375636
2017.3.31,009150,59100,70400,57600,69500,12179316
2017.4.30,009150,70000,74900,66000,73100,10653046
2017.5.31,009150,73100,84800,72400,82500,10590457
2017.6.30,009150,82400,112000,81700,102000,20186061
2017.7.31,009150,101500,109000,89100,93700,22497182
2017.8.31,009150,92300,102500,89100,101000,16291282
2017.9.30,009150,102000,114500,96000,102000,16376328
2017.10.31,009150,103500,109000,95200,104000,13071595
2017.11.30,009150,104500,111000,98600,100000,16173257
2017.12.31,009150,100500,103500,96700,100000,11240633
2018.1.31,009150,100000,109500,98600,106500,18665118
2018.2.28,009150,107500,108500,92100,92600,11740933
2018.3.31,009150,91100,108500,88900,105500,15917767
2018.4.30,009150,105500,129500,101000,118500,22458227
2018.5.31,009150,118500,134000,109000,134000,16191092
2018.6.30,009150,134000,158000,134000,148500,13968084
2018.7.31,009150,149000,166000,138500,153500,16817249
2018.8.31,009150,154500,164500,133000,161000,17778402
2018.9.30,009150,161500,164000,136000,139000,16041690
2018.10.31,009150,139500,144000,107000,118000,43686235
2018.11.30,009150,120000,138000,104500,120500,41200508
2018.12.31,009150,123500,126000,98200,103500,28379543
2019.1.31,009150,104500,116000,90100,108000,40021673
2019.2.28,009150,109500,117000,105000,107000,23664102
2019.3.31,009150,108500,109500,97900,104500,20869232
2019.4.30,009150,105500,119000,103500,108500,27502332
2019.5.31,009150,108000,109000,94400,95200,17946182
2019.6.30,009150,95000,100500,92900,97800,15159432
2019.7.31,009150,98600,100000,89700,92000,20466902
2019.8.31,009150,91200,94900,84100,89100,15781896
2019.9.30,009150,88600,103500,88000,103000,17259066
2019.10.31,009150,104000,119000,103500,113000,18035880
2019.11.30,009150,113500,117000,105500,111000,9567389
2019.12.31,009150,111500,126000,110000,125000,11453475
